timestamp,device,temperature
2024-10-02 14:24:29,of:000000000000000b,22.254256034297978
2024-10-02 14:24:29,of:000000000000000c,22.26889009002553
2024-10-02 14:24:29,of:000000000000000d,22.286204641109123
2024-10-02 14:24:29,of:000000000000000e,19.561589780428008
2024-10-02 14:24:29,of:000000000000000f,22.113276467734508
2024-10-02 14:24:29,of:0000000000000010,19.647293186000763
2024-10-02 14:24:29,of:0000000000000011,22.145804641109123
2024-10-02 14:24:29,of:0000000000000012,19.660405879499216
2024-10-02 14:24:29,of:0000000000000013,22.273381730892403
2024-10-02 14:24:29,of:0000000000000014,19.6451922572082
2024-10-02 14:24:29,of:0000000000000015,22.261283278880025
2024-10-02 14:24:29,of:0000000000000016,22.363721668972897
2024-10-02 14:24:29,of:0000000000000017,22.243099377951225
2024-10-02 14:24:29,of:0000000000000018,22.37038668445278
2024-10-02 14:24:29,of:0000000000000019,22.1990523191277
2024-10-02 14:24:29,of:000000000000001a,22.22839287640324
2024-10-02 14:24:29,of:000000000000001b,22.224408356279405
2024-10-02 14:24:29,of:000000000000001c,22.21926470302863
2024-10-02 14:24:29,of:000000000000001d,22.17572476494813
2024-10-02 14:24:29,of:000000000000001e,22.258820120985284
2024-10-02 14:24:29,of:000000000000001f,22.213686374855254
2024-10-02 14:24:29,of:0000000000000020,22.26541269064473
2024-10-02 14:24:29,of:0000000000000021,22.218830028106037
2024-10-02 14:24:29,of:0000000000000022,22.195430028106028
2024-10-02 14:24:29,of:0000000000000023,22.18630185473142
2024-10-02 14:24:29,of:0000000000000024,22.234985446062687
2024-10-02 14:24:29,of:0000000000000025,22.358795353183424
2024-10-02 14:24:29,of:0000000000000026,22.250199068353705
2024-10-02 14:24:29,of:0000000000000027,22.11233467206888
2024-10-02 14:24:29,of:0000000000000028,22.234043650397048
2024-10-02 14:24:39,of:0000000000000001,20.50913871711288
2024-10-02 14:24:39,of:0000000000000002,20.50913871711288
2024-10-02 14:24:39,of:0000000000000003,20.50913871711288
2024-10-02 14:24:39,of:0000000000000004,20.50913871711288
2024-10-02 14:24:39,of:0000000000000005,42.86066658088996
2024-10-02 14:24:39,of:0000000000000006,40.69504367067324
2024-10-02 14:24:39,of:0000000000000007,40.50183066757726
2024-10-02 14:24:39,of:0000000000000008,38.3900350019426
2024-10-02 14:24:39,of:0000000000000009,20.43763469234507
2024-10-02 14:24:39,of:000000000000000a,20.292525714016897
2024-10-02 14:24:39,of:000000000000000b,20.477190110301727
2024-10-02 14:24:39,of:000000000000000c,20.49182416602929
2024-10-02 14:24:39,of:000000000000000d,20.50913871711288
2024-10-02 14:24:39,of:000000000000000e,17.784523856431758
2024-10-02 14:24:39,of:000000000000000f,20.336210543738265
2024-10-02 14:24:39,of:0000000000000010,17.870227262004516
2024-10-02 14:24:39,of:0000000000000011,20.36873871711288
2024-10-02 14:24:39,of:0000000000000012,17.883339955502965
2024-10-02 14:24:39,of:0000000000000013,20.49631580689616
2024-10-02 14:24:39,of:0000000000000014,17.868126333211947
2024-10-02 14:24:39,of:0000000000000015,20.48421735488377
2024-10-02 14:24:39,of:0000000000000016,20.58665574497665
2024-10-02 14:24:39,of:0000000000000017,20.466033453954974
2024-10-02 14:24:39,of:0000000000000018,20.59332076045653
2024-10-02 14:24:39,of:0000000000000019,20.421986395131448
2024-10-02 14:24:39,of:000000000000001a,20.451326952406998
2024-10-02 14:24:39,of:000000000000001b,20.44734243228316
2024-10-02 14:24:39,of:000000000000001c,20.44219877903238
2024-10-02 14:24:39,of:000000000000001d,20.39865884095188
2024-10-02 14:24:39,of:000000000000001e,20.48175419698904
2024-10-02 14:24:39,of:000000000000001f,20.436620450859003
2024-10-02 14:24:39,of:0000000000000020,20.48834676664848
2024-10-02 14:24:39,of:0000000000000021,20.441764104109783
2024-10-02 14:24:39,of:0000000000000022,20.418364104109777
2024-10-02 14:24:39,of:0000000000000023,20.409235930735168
2024-10-02 14:24:39,of:0000000000000024,20.45791952206644
2024-10-02 14:24:39,of:0000000000000025,20.581729429187178
2024-10-02 14:24:39,of:0000000000000026,20.47313314435745
2024-10-02 14:24:39,of:0000000000000027,20.335268748072625
2024-10-02 14:24:39,of:0000000000000028,20.4569777264008
2024-10-02 14:24:50,of:0000000000000001,19.843870527837385
2024-10-02 14:24:50,of:0000000000000002,19.843870527837385
2024-10-02 14:24:50,of:0000000000000003,19.843870527837385
2024-10-02 14:24:50,of:0000000000000004,19.843870527837385
2024-10-02 14:24:50,of:0000000000000005,42.21271294269807
2024-10-02 14:24:50,of:0000000000000006,40.04709003248134
2024-10-02 14:24:50,of:0000000000000007,39.85387702938537
2024-10-02 14:24:50,of:0000000000000008,37.74208136375071
2024-10-02 14:24:50,of:0000000000000009,19.78968105415317
2024-10-02 14:24:50,of:000000000000000a,19.644572075825003
2024-10-02 14:24:50,of:000000000000000b,19.829236472109837
2024-10-02 14:24:50,of:000000000000000c,19.843870527837385
2024-10-02 14:24:50,of:000000000000000d,19.86118507892098
2024-10-02 14:24:50,of:000000000000000e,17.136570218239864
2024-10-02 14:24:50,of:000000000000000f,19.688256905546364
2024-10-02 14:24:50,of:0000000000000010,17.22227362381262
2024-10-02 14:24:50,of:0000000000000011,19.72078507892098
2024-10-02 14:24:50,of:0000000000000012,17.23538631731107
2024-10-02 14:24:50,of:0000000000000013,19.84836216870426
2024-10-02 14:24:50,of:0000000000000014,17.220172695020054
2024-10-02 14:24:50,of:0000000000000015,19.83626371669188
2024-10-02 14:24:50,of:0000000000000016,19.938702106784756
2024-10-02 14:24:50,of:0000000000000017,19.81807981576308
2024-10-02 14:24:50,of:0000000000000018,19.945367122264635
2024-10-02 14:24:50,of:0000000000000019,19.774032756939555
2024-10-02 14:24:50,of:000000000000001a,19.803373314215097
2024-10-02 14:24:50,of:000000000000001b,19.79938879409126
2024-10-02 14:24:50,of:000000000000001c,19.794245140840488
2024-10-02 14:24:50,of:000000000000001d,19.75070520275999
2024-10-02 14:24:50,of:000000000000001e,19.83380055879714
2024-10-02 14:24:50,of:000000000000001f,19.78866681266711
2024-10-02 14:24:50,of:0000000000000020,19.840393128456583
2024-10-02 14:24:50,of:0000000000000021,19.79381046591789
2024-10-02 14:24:50,of:0000000000000022,19.770410465917884
2024-10-02 14:24:50,of:0000000000000023,19.761282292543275
2024-10-02 14:24:50,of:0000000000000024,19.809965883874543
2024-10-02 14:24:50,of:0000000000000025,19.93377579099528
2024-10-02 14:24:50,of:0000000000000026,19.82517950616556
2024-10-02 14:24:50,of:0000000000000027,19.68731510988073
2024-10-02 14:24:50,of:0000000000000028,19.809024088208904
2024-10-02 14:25:00,of:0000000000000001,20.62081729924021
2024-10-02 14:25:00,of:0000000000000002,20.62081729924021
2024-10-02 14:25:00,of:0000000000000003,20.62081729924021
2024-10-02 14:25:00,of:0000000000000004,20.62081729924021
2024-10-02 14:25:00,of:0000000000000005,42.97234516301729
2024-10-02 14:25:00,of:0000000000000006,40.806722252800576
2024-10-02 14:25:00,of:0000000000000007,40.6135092497046
2024-10-02 14:25:00,of:0000000000000008,38.501713584069925
2024-10-02 14:25:00,of:0000000000000009,20.5493132744724
2024-10-02 14:25:00,of:000000000000000a,20.40420429614423
2024-10-02 14:25:00,of:000000000000000b,20.58886869242906
2024-10-02 14:25:00,of:000000000000000c,20.60350274815661
2024-10-02 14:25:00,of:000000000000000d,20.62081729924021
2024-10-02 14:25:00,of:000000000000000e,17.89620243855909
2024-10-02 14:25:00,of:000000000000000f,20.447889125865597
2024-10-02 14:25:00,of:0000000000000010,17.98190584413185
2024-10-02 14:25:00,of:0000000000000011,20.480417299240205
2024-10-02 14:25:00,of:0000000000000012,17.995018537630298
2024-10-02 14:25:00,of:0000000000000013,20.607994389023485
2024-10-02 14:25:00,of:0000000000000014,17.97980491533928
2024-10-02 14:25:00,of:0000000000000015,20.5958959370111
2024-10-02 14:25:00,of:0000000000000016,20.698334327103986
2024-10-02 14:25:00,of:0000000000000017,20.577712036082307
2024-10-02 14:25:00,of:0000000000000018,20.70499934258386
2024-10-02 14:25:00,of:0000000000000019,20.533664977258777
2024-10-02 14:25:00,of:000000000000001a,20.563005534534323
2024-10-02 14:25:00,of:000000000000001b,20.559021014410487
2024-10-02 14:25:00,of:000000000000001c,20.553877361159717
2024-10-02 14:25:00,of:000000000000001d,20.51033742307921
2024-10-02 14:25:00,of:000000000000001e,20.59343277911637
2024-10-02 14:25:00,of:000000000000001f,20.548299032986336
2024-10-02 14:25:00,of:0000000000000020,20.60002534877581
2024-10-02 14:25:00,of:0000000000000021,20.553442686237112
2024-10-02 14:25:00,of:0000000000000022,20.53004268623711
2024-10-02 14:25:00,of:0000000000000023,20.520914512862497
2024-10-02 14:25:00,of:0000000000000024,20.56959810419377
2024-10-02 14:25:00,of:0000000000000025,20.693408011314503
2024-10-02 14:25:00,of:0000000000000026,20.584811726484787
2024-10-02 14:25:00,of:0000000000000027,20.44694733019996
2024-10-02 14:25:00,of:0000000000000028,20.56865630852813
2024-10-02 14:25:10,of:0000000000000001,20.996438709646263
2024-10-02 14:25:10,of:0000000000000002,20.996438709646263
2024-10-02 14:25:10,of:0000000000000003,20.996438709646263
2024-10-02 14:25:10,of:0000000000000004,20.996438709646263
2024-10-02 14:25:10,of:0000000000000005,43.415341186426446
2024-10-02 14:25:10,of:0000000000000006,41.24971827620972
2024-10-02 14:25:10,of:0000000000000007,41.05650527311374
2024-10-02 14:25:10,of:0000000000000008,38.94470960747908
2024-10-02 14:25:10,of:0000000000000009,20.99230929788155
2024-10-02 14:25:10,of:000000000000000a,20.84720031955338
2024-10-02 14:25:10,of:000000000000000b,21.03186471583821
2024-10-02 14:25:10,of:000000000000000c,21.04649877156576
2024-10-02 14:25:10,of:000000000000000d,21.063813322649352
2024-10-02 14:25:10,of:000000000000000e,18.33919846196824
2024-10-02 14:25:10,of:000000000000000f,20.89088514927474
2024-10-02 14:25:10,of:0000000000000010,18.424901867541
2024-10-02 14:25:10,of:0000000000000011,20.92341332264936
2024-10-02 14:25:10,of:0000000000000012,18.43801456103945
2024-10-02 14:25:10,of:0000000000000013,21.050990412432636
2024-10-02 14:25:10,of:0000000000000014,18.422800938748427
2024-10-02 14:25:10,of:0000000000000015,21.03889196042025
2024-10-02 14:25:10,of:0000000000000016,21.14133035051313
2024-10-02 14:25:10,of:0000000000000017,21.020708059491454
2024-10-02 14:25:10,of:0000000000000018,21.14799536599301
2024-10-02 14:25:10,of:0000000000000019,20.97666100066793
2024-10-02 14:25:10,of:000000000000001a,21.00600155794348
2024-10-02 14:25:10,of:000000000000001b,21.00201703781964
2024-10-02 14:25:10,of:000000000000001c,20.99687338456886
2024-10-02 14:25:10,of:000000000000001d,20.95333344648837
2024-10-02 14:25:10,of:000000000000001e,21.03642880252552
2024-10-02 14:25:10,of:000000000000001f,20.991295056395487
2024-10-02 14:25:10,of:0000000000000020,21.04302137218496
2024-10-02 14:25:10,of:0000000000000021,20.996438709646263
2024-10-02 14:25:10,of:0000000000000022,20.973038709646257
2024-10-02 14:25:10,of:0000000000000023,20.96391053627165
2024-10-02 14:25:10,of:0000000000000024,21.01259412760292
2024-10-02 14:25:10,of:0000000000000025,21.136404034723657
2024-10-02 14:25:10,of:0000000000000026,21.027807749893935
2024-10-02 14:25:10,of:0000000000000027,20.88994335360911
2024-10-02 14:25:10,of:0000000000000028,21.01165233193728
2024-10-02 14:25:21,of:0000000000000001,18.68552808287454
2024-10-02 14:25:21,of:0000000000000002,18.68552808287454
2024-10-02 14:25:10,of:0000000000000003,20.996438709646263
2024-10-02 14:25:10,of:0000000000000004,20.996438709646263
2024-10-02 14:25:21,of:0000000000000005,41.10855997141944
2024-10-02 14:25:21,of:0000000000000006,38.94293706120271
2024-10-02 14:25:21,of:0000000000000007,38.74972405810674
2024-10-02 14:25:21,of:0000000000000008,36.63792839247207
2024-10-02 14:25:21,of:0000000000000009,18.68552808287454
2024-10-02 14:25:10,of:000000000000000a,20.84720031955338
2024-10-02 14:25:10,of:000000000000000b,21.03186471583821
2024-10-02 14:25:10,of:000000000000000c,21.04649877156576
2024-10-02 14:25:10,of:000000000000000d,21.063813322649352
2024-10-02 14:25:10,of:000000000000000e,18.33919846196824
2024-10-02 14:25:10,of:000000000000000f,20.89088514927474
2024-10-02 14:25:10,of:0000000000000010,18.424901867541
2024-10-02 14:25:10,of:0000000000000011,20.92341332264936
2024-10-02 14:25:10,of:0000000000000012,18.43801456103945
2024-10-02 14:25:10,of:0000000000000013,21.050990412432636
2024-10-02 14:25:10,of:0000000000000014,18.422800938748427
2024-10-02 14:25:10,of:0000000000000015,21.03889196042025
2024-10-02 14:25:10,of:0000000000000016,21.14133035051313
2024-10-02 14:25:10,of:0000000000000017,21.020708059491454
2024-10-02 14:25:10,of:0000000000000018,21.14799536599301
2024-10-02 14:25:10,of:0000000000000019,20.97666100066793
2024-10-02 14:25:10,of:000000000000001a,21.00600155794348
2024-10-02 14:25:10,of:000000000000001b,21.00201703781964
2024-10-02 14:25:10,of:000000000000001c,20.99687338456886
2024-10-02 14:25:10,of:000000000000001d,20.95333344648837
2024-10-02 14:25:10,of:000000000000001e,21.03642880252552
2024-10-02 14:25:10,of:000000000000001f,20.991295056395487
2024-10-02 14:25:10,of:0000000000000020,21.04302137218496
2024-10-02 14:25:10,of:0000000000000021,20.996438709646263
2024-10-02 14:25:10,of:0000000000000022,20.973038709646257
2024-10-02 14:25:10,of:0000000000000023,20.96391053627165
2024-10-02 14:25:21,of:0000000000000024,18.705812912595903
2024-10-02 14:25:10,of:0000000000000025,21.136404034723657
2024-10-02 14:25:10,of:0000000000000026,21.027807749893935
2024-10-02 14:25:21,of:0000000000000027,18.58316213860209
2024-10-02 14:25:21,of:0000000000000028,18.704871116930267
2024-10-02 14:25:31,of:0000000000000001,21.21601974530454
2024-10-02 14:25:31,of:0000000000000002,21.21601974530454
2024-10-02 14:25:31,of:0000000000000003,21.21601974530454
2024-10-02 14:25:31,of:0000000000000004,21.21601974530454
2024-10-02 14:25:31,of:0000000000000005,43.56754760908163
2024-10-02 14:25:31,of:0000000000000006,41.4019246988649
2024-10-02 14:25:31,of:0000000000000007,41.208711695768926
2024-10-02 14:25:31,of:0000000000000008,39.09691603013427
2024-10-02 14:25:31,of:0000000000000009,21.14451572053673
2024-10-02 14:25:31,of:000000000000000a,20.99940674220856
2024-10-02 14:25:31,of:000000000000000b,21.18407113849339
2024-10-02 14:25:31,of:000000000000000c,21.19870519422095
2024-10-02 14:25:31,of:000000000000000d,21.21601974530454
2024-10-02 14:25:31,of:000000000000000e,18.49140488462342
2024-10-02 14:25:31,of:000000000000000f,21.043091571929928
2024-10-02 14:25:31,of:0000000000000010,18.57710829019618
2024-10-02 14:25:31,of:0000000000000011,21.07561974530454
2024-10-02 14:25:31,of:0000000000000012,18.59022098369463
2024-10-02 14:25:31,of:0000000000000013,21.20319683508782
2024-10-02 14:25:31,of:0000000000000014,18.57500736140361
2024-10-02 14:25:31,of:0000000000000015,21.191098383075435
2024-10-02 14:25:31,of:0000000000000016,21.293536773168317
2024-10-02 14:25:31,of:0000000000000017,21.17291448214664
2024-10-02 14:25:31,of:0000000000000018,21.300201788648195
2024-10-02 14:25:31,of:0000000000000019,21.12886742332311
2024-10-02 14:25:31,of:000000000000001a,21.158207980598657
2024-10-02 14:25:31,of:000000000000001b,21.15422346047482
2024-10-02 14:25:31,of:000000000000001c,21.149079807224044
2024-10-02 14:25:31,of:000000000000001d,21.105539869143545
2024-10-02 14:25:31,of:000000000000001e,21.1886352251807
2024-10-02 14:25:31,of:000000000000001f,21.143501479050663
2024-10-02 14:25:31,of:0000000000000020,21.195227794840143
2024-10-02 14:25:31,of:0000000000000021,21.148645132301446
2024-10-02 14:25:31,of:0000000000000022,21.12524513230144
2024-10-02 14:25:31,of:0000000000000023,21.11611695892683
2024-10-02 14:25:31,of:0000000000000024,21.1648005502581
2024-10-02 14:25:31,of:0000000000000025,21.28861045737884
2024-10-02 14:25:31,of:0000000000000026,21.18001417254912
2024-10-02 14:25:31,of:0000000000000027,21.04214977626429
2024-10-02 14:25:31,of:0000000000000028,21.16385875459246
2024-10-02 14:25:41,of:0000000000000001,21.06965713506966
2024-10-02 14:25:41,of:0000000000000002,21.06965713506966
2024-10-02 14:25:41,of:0000000000000003,21.06965713506966
2024-10-02 14:25:41,of:0000000000000004,21.06965713506966
2024-10-02 14:25:41,of:0000000000000005,43.42118499884676
2024-10-02 14:25:41,of:0000000000000006,41.25556208863003
2024-10-02 14:25:41,of:0000000000000007,41.06234908553406
2024-10-02 14:25:41,of:0000000000000008,38.95055341989939
2024-10-02 14:25:41,of:0000000000000009,20.99815311030186
2024-10-02 14:25:41,of:000000000000000a,20.85304413197368
2024-10-02 14:25:41,of:000000000000000b,21.037708528258516
2024-10-02 14:25:41,of:000000000000000c,21.05234258398607
2024-10-02 14:25:41,of:000000000000000d,21.06965713506966
2024-10-02 14:25:41,of:000000000000000e,18.34504227438855
2024-10-02 14:25:41,of:000000000000000f,20.89672896169505
2024-10-02 14:25:41,of:0000000000000010,18.430745679961305
2024-10-02 14:25:41,of:0000000000000011,20.929257135069665
2024-10-02 14:25:41,of:0000000000000012,18.443858373459754
2024-10-02 14:25:41,of:0000000000000013,21.056834224852945
2024-10-02 14:25:41,of:0000000000000014,18.428644751168736
2024-10-02 14:25:41,of:0000000000000015,21.04473577284056
2024-10-02 14:25:41,of:0000000000000016,21.147174162933435
2024-10-02 14:25:41,of:0000000000000017,21.026551871911767
2024-10-02 14:25:41,of:0000000000000018,21.15383917841332
2024-10-02 14:25:41,of:0000000000000019,20.982504813088237
2024-10-02 14:25:41,of:000000000000001a,21.01184537036378
2024-10-02 14:25:41,of:000000000000001b,21.007860850239943
2024-10-02 14:25:41,of:000000000000001c,21.002717196989167
2024-10-02 14:25:41,of:000000000000001d,20.959177258908667
2024-10-02 14:25:41,of:000000000000001e,21.042272614945823
2024-10-02 14:25:41,of:000000000000001f,20.99713886881579
2024-10-02 14:25:41,of:0000000000000020,21.048865184605265
2024-10-02 14:25:41,of:0000000000000021,21.00228252206657
2024-10-02 14:25:41,of:0000000000000022,20.978882522066566
2024-10-02 14:25:41,of:0000000000000023,20.969754348691957
2024-10-02 14:25:41,of:0000000000000024,21.018437940023222
2024-10-02 14:25:41,of:0000000000000025,21.142247847143967
2024-10-02 14:25:41,of:0000000000000026,21.03365156231424
2024-10-02 14:25:41,of:0000000000000027,20.89578716602941
2024-10-02 14:25:41,of:0000000000000028,21.017496144357583
2024-10-02 14:25:51,of:0000000000000001,21.849481672589278
2024-10-02 14:25:51,of:0000000000000002,21.849481672589278
2024-10-02 14:25:51,of:0000000000000003,21.849481672589278
2024-10-02 14:25:51,of:0000000000000004,21.849481672589278
2024-10-02 14:25:51,of:0000000000000005,44.21832408744994
2024-10-02 14:25:51,of:0000000000000006,42.05270117723323
2024-10-02 14:25:51,of:0000000000000007,41.859488174137255
2024-10-02 14:25:51,of:0000000000000008,39.74769250850259
2024-10-02 14:25:51,of:0000000000000009,21.79529219890506
2024-10-02 14:25:51,of:000000000000000a,21.650183220576885
2024-10-02 14:25:51,of:000000000000000b,21.834847616861715
2024-10-02 14:25:51,of:000000000000000c,21.849481672589278
2024-10-02 14:25:51,of:000000000000000d,21.866796223672864
2024-10-02 14:25:51,of:000000000000000e,19.142181362991742
2024-10-02 14:25:51,of:000000000000000f,21.693868050298253
2024-10-02 14:25:51,of:0000000000000010,19.227884768564504
2024-10-02 14:25:51,of:0000000000000011,21.726396223672864
2024-10-02 14:25:51,of:0000000000000012,19.240997462062957
2024-10-02 14:25:51,of:0000000000000013,21.853973313456144
2024-10-02 14:25:51,of:0000000000000014,19.225783839771932
2024-10-02 14:25:51,of:0000000000000015,21.84187486144376
2024-10-02 14:25:51,of:0000000000000016,21.94431325153664
2024-10-02 14:25:51,of:0000000000000017,21.823690960514966
2024-10-02 14:25:51,of:0000000000000018,21.95097826701652
2024-10-02 14:25:51,of:0000000000000019,21.77964390169144
2024-10-02 14:25:51,of:000000000000001a,21.808984458966982
2024-10-02 14:25:51,of:000000000000001b,21.804999938843142
2024-10-02 14:25:51,of:000000000000001c,21.79985628559237
2024-10-02 14:25:51,of:000000000000001d,21.75631634751187
2024-10-02 14:25:51,of:000000000000001e,21.839411703549025
2024-10-02 14:25:51,of:000000000000001f,21.79427795741899
2024-10-02 14:25:51,of:0000000000000020,21.846004273208468
2024-10-02 14:25:51,of:0000000000000021,21.79942161066977
2024-10-02 14:25:51,of:0000000000000022,21.776021610669765
2024-10-02 14:25:51,of:0000000000000023,21.76689343729516
2024-10-02 14:25:51,of:0000000000000024,21.815577028626425
2024-10-02 14:25:51,of:0000000000000025,21.93938693574717
2024-10-02 14:25:51,of:0000000000000026,21.830790650917443
2024-10-02 14:25:51,of:0000000000000027,21.692926254632614
2024-10-02 14:25:51,of:0000000000000028,21.814635232960786
2024-10-02 14:26:01,of:0000000000000001,18.000783700939092
2024-10-02 14:26:01,of:0000000000000002,18.000783700939092
2024-10-02 14:26:01,of:0000000000000003,18.000783700939092
2024-10-02 14:26:01,of:0000000000000004,18.000783700939092
2024-10-02 14:26:01,of:0000000000000005,40.26812952137252
2024-10-02 14:26:01,of:0000000000000006,38.1025066111558
2024-10-02 14:26:01,of:0000000000000007,37.90929360805983
2024-10-02 14:26:01,of:0000000000000008,35.79749794242516
2024-10-02 14:26:01,of:0000000000000009,17.845097632827635
2024-10-02 14:26:01,of:000000000000000a,17.69998865449946
2024-10-02 14:26:01,of:000000000000000b,17.88465305078429
2024-10-02 14:26:01,of:000000000000000c,17.899287106511846
2024-10-02 14:26:01,of:000000000000000d,17.916601657595436
2024-10-02 14:26:01,of:000000000000000e,15.191986796914325
2024-10-02 14:26:01,of:000000000000000f,17.743673484220825
2024-10-02 14:26:01,of:0000000000000010,15.27769020248708
2024-10-02 14:26:01,of:0000000000000011,17.77620165759544
2024-10-02 14:26:01,of:0000000000000012,15.29080289598553
2024-10-02 14:26:01,of:0000000000000013,17.903778747378716
2024-10-02 14:26:01,of:0000000000000014,15.27558927369451
2024-10-02 14:26:01,of:0000000000000015,17.891680295366335
2024-10-02 14:26:01,of:0000000000000016,17.99411868545921
2024-10-02 14:26:01,of:0000000000000017,17.87349639443754
2024-10-02 14:26:01,of:0000000000000018,18.000783700939092
2024-10-02 14:26:01,of:0000000000000019,17.82944933561401
2024-10-02 14:26:01,of:000000000000001a,17.858789892889558
2024-10-02 14:26:01,of:000000000000001b,17.854805372765714
